2025-12-31 03:05:30,323 - INFO - ========== START ==========
2025-12-31 03:05:30,323 - INFO - Arguments: {'log_path': './log', 'log_filename': 'nomao_ToT_gpt-4o_3_1.log', 'data_name': 'nomao', 'output_format': 'Code', 'llm_model': 'gpt-4o', 'enlarge_num': 3, 'task_type': 1, 'seed': 1, 'test_size': 0.2, 'val_size': 0.2, 'ensemble': 1, 'sample_size': 4, 'sample_method': 1, 'demo_format': 0, 'op_type': 2, 'metadata_cat': 3, 'num_thoughts': 2, 'max_steps': 5, 'max_states': 1, 'pruning_threshold': 0.003, 'model_type': 'auto', 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'n_estimators': 100, 'n_neighbors': 5, 'hidden_layer_sizes': '100', 'batch_size': 100, 'max_iter': 200}
2025-12-31 03:05:40,393 - INFO - val_acc = 0.9654722181923691
2025-12-31 03:05:40,393 - INFO - test_acc = 0.9654722181923691
2025-12-31 03:05:41,173 - INFO - ---step 1, depth 1---
2025-12-31 03:05:41,173 - INFO - ---generate thoughts---
2025-12-31 03:05:43,220 - INFO - thoughts: You are an expert datascientist working to improve predictions. 
You perform feature engineering that generate additional columns that are useful for a downstream task.

Task:
Nomao collects data about places (name, phone, localization...) from many sources. Deduplication consists in detecting what data refer to the same place. Instances in the dataset compare 2 spots. Labels are 1 if the concerned spots must be merged, 2 if they do not refer to the same entity.
First, produce 3 possible next steps to generate features using the operations, trying to improve the downstream model's performance. Explain the reasoning behind each step.

Features:
- V1: clean_name_intersect_min (numerical), range = [0.0, 1.0], Q1 = 0.0, Median = 1.0, Q3 = 1.0, Mean = 0.6352, Std = 0.4253
###["### Feature Engineering\n\npython\n# Combined similarity score for names\n# This feature computes the average of the different similarity scores related to names (clean_name_levenshtein_sim, clean_name_trigram_sim).\ncombined_name_similarity = (df['V3'] + df['V4']) / 2\ndf['combined_name_similarity'] = combined_name_similarity\n# Usefulness: Names are critical for deduplication tasks; combining multiple similarity metrics can provide a robust overall measure of name similarity.\nend\n\npython\n# Combined similarity score for address\n# This feature computes the average similarity for geocoder input and output addresses using Levenshtein and trigram measures.\ncombined_address_similarity = (df['V59'] + df['V60'] + df['V67'] + df['V68']) / 4\ndf['combined_address_similarity'] = combined_address_similarity\n# Usefulness: Addresses are significant for deduplication as they uniquely identify locations; aggregating multiple similarity measures helps capture variations in address representation.\nend\n\npython\n# Geocode coordinates distance\n# This feature calculates the Euclidean distance between longitude and latitude coordinates, representing physical distance.\ngeocode_coordinates_distance = ((df['V105'] - df['V109'])  2 + (df['V106'] - df['V113'])  2)  0.5\ndf['geocode_coordinates_distance'] = geocode_coordinates_distance\n# Usefulness: Physical proximity is crucial for deduplication, as similar places often have close geographic coordinates.\nend\n\n### Dropping Less Useful Columns\n\npython\n# Explanation why the column clean_name_intersect_min (V1) is dropped\ndf.drop(columns=['V1'], inplace=True)\n# The 'clean_name_intersect_min' feature may not be as informative since the median value is 1.0, indicating a large portion of data having full intersection, thus providing little variation for the model.\n\n# Explanation why the column geocodercountrynamecode_levenshtein_sim (V83) is dropped\ndf.drop(columns=['V83'], inplace=True)\n# The 'geocodercountrynamecode_levenshtein_sim' shows minimal variation (mean and quartiles are at 1.0), indicating it doesn't contribute much distinct information to assess deduplication.\n\n# Explanation why the column fax_equality (V96) is dropped\ndf.drop(columns=['V96'], inplace=True)\n# The 'fax_equality' shows limited use as most values are at the lower end (1) and mean is near this value with low variation, providing minimal contribution to entity linking.\nend", "python\n# Feature 1: combined_similarity\n# Feature description: Calculate a combined similarity score by averaging the Levenshtein and trigram similarities for relevant features (e.g., name, city, zip).\n# Usefulness: This feature captures a composite similarity measure that can generalize well across different aspects, allowing the model to have a holistic view of similarity between spots.\ndf['combined_similarity'] = (df['clean_name_levenshtein_sim'] + df['clean_name_trigram_sim'] + df['city_levenshtein_sim'] + df['city_trigram_sim'] + df['zip_levenshtein_sim'] + df['zip_trigram_sim']) / 6\nend\n\npython\n# Feature 2: location_difference\n# Feature description: Compute the difference between the geocode latitude and longitude coordinates.\n# Usefulness: This feature can highlight geographical discrepancies, helping to determine if two spots may be far apart even if other textual attributes are similar.\ndf['location_difference'] = df['geocode_coordinates_long_diff'] + df['geocode_coordinates_lat_diff']\nend\n\npython\n# Feature 3: text_difference\n# Feature description: Combine several text-based differences into one score by summing up differences in phone, street, and fax.\n# Usefulness: This feature provides a cumulative view of differences in text-based fields, which can indicate discrepancies in different communication channels or addresses.\ndf['text_difference'] = df['phone_diff'] + df['street_number_diff'] + df['fax_diff']\nend\n\npython\n# Explanation why the column geocodercountrynamecode_intersect_min and geocodercountrynamecode_intersect_max are dropped\n# These columns have very low variance and do not provide meaningful information for deduplication, as nearly all values are very similar (around 1.0).\ndf.drop(columns=['geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max'], inplace=True)\nend", "Given the dataset features and the task of detecting deduplication of place data, here are three proposed steps for generating additional features and dropping irrelevant columns:\n\n1. Feature: Combined City Similarity\n   python\n   # Combined City Similarity\n   # Feature description: Calculate the mean of Levenshtein and trigram similarities for city names.\n   # Usefulness: City similarity provides key geographical context, which can be crucial for determining spot equivalence, especially when other data like coordinates is ambiguous or incomplete.\n   df['combined_city_similarity'] = (df['V11'] + df['V12'] + df['V13'] + df['V14']) / 4\n   end\n\n2. Feature: Contact Information Discrepancy\n   python\n   # Contact Information Discrepancy\n   # Feature description: Combine discrepancies in phone and fax differences into a single score.\n   # Usefulness: A unified view of contact information differences can highlight inconsistencies across similar instances that maybe not evident individually, these variations can suggest lack of duplication.\n   df['contact_info_discrepancy'] = df['V89'] + df['V93']\n   end\n\n3. Feature: Address Equality Score\n   python\n   # Address Equality Score\n   # Feature description: Calculate the total score by incorporating equality metrics for multiple address-related features.\n   # Usefulness: Address equality checks, including street number and geocoder locality, offer a robust mechanism for evaluating the chance of duplicity based on physical location description, bolstering decision-making centered on detailed address attributes.\n   df['address_equality_score'] = (df['V71'] + df['V72'] + df['V100'] + df['V116'] + df['V108']) / 5\n   end\n\n### Dropping Columns:\n\n1. Drop V1\n   python\n   # Explanation why the column V1 is dropped\n   df.drop(columns=['V1'], inplace=True)\n   # The 'clean_name_intersect_min' feature has a median of 1.0, indicating a large portion of data showing full intersection, thus providing little variation and informative value for the model.\n   end\n\n2. Drop V83\n   python\n   # Explanation why the column V83 is dropped\n   df.drop(columns=['V83'], inplace=True)\n   # The 'geocodercountrynamecode_levenshtein_sim' column shows minimal variation with a mean close to 1.0 and interquartile range of 0.0, suggesting it contributes little useful information for deduplication.\n   end\n\n3. Drop V96\n   python\n   # Explanation why the column V96 is dropped\n   df.drop(columns=['V96'], inplace=True)\n   # The 'fax_equality' column mainly takes a value of 1 with low variance, signaling that it doesn't adequately provide value in deciding whether two entries refer to the same entity.\n   end", "python\n# Feature: geographical_distance\n# Feature description: Compute the Euclidean distance between latitude and longitude coordinates for both geocoded and non-geocoded data.\n# Usefulness: Physical proximity often indicates related entities; smaller distances suggest higher chances of deduplication potential.\ndf['geographical_distance'] = ((df['V109'] - df['V113'])2 + (df['V110'] - df['V114'])2)0.5\nend\n\npython\n# Feature: location_similarity\n# Feature description: Calculate a combined similarity score for city and zip code using Levenshtein and trigram metrics.\n# Usefulness: City and zip code information are crucial for identifying spatial proximity, a key factor in determining if spots refer to the same entity.\ndf['location_similarity'] = (df['V11'] + df['V12'] + df['V19'] + df['V20']) / 4\nend\n\npython\n# Feature: contact_similarity\n# Feature description: Aggregate Levenshtein and trigram similarities for phone and fax numbers into a single score.\n# Usefulness: Phone and fax are contact methods; similar values can strongly suggest the same entity, aiding deduplication.\ndf['contact_similarity'] = (df['V90'] + df['V91'] + df['V94'] + df['V95']) / 4\nend\n\npython\n# Explanation why the column V93 is dropped\ndf.drop(columns=['V93'], inplace=True)\n# The 'fax_diff' column shows minimal variation with a low standard deviation, indicating it doesn't offer significant information for deduplication.\nend\n\npython\n# Explanation why the column V50 is dropped\ndf.drop(columns=['V50'], inplace=True)\n# The 'geocoderlocalityname_intersect_max' is not useful due to high intersection values across the dataset, limiting its effectiveness in distinguishing entities.\nend\n\npython\n# Explanation why the column V118 is dropped\ndf.drop(columns=['V118'], inplace=True)\n# The 'coordinates_diff' feature exhibits high convergence with minimal variance, implying limited differentiation power for deduplication tasks.\nend", "Here are the next three steps for generating additional features and dropping irrelevant columns:\n\npython\n# Feature: Comprehensive_Name_Similarity\n# Feature description: Compute a weighted average of the trigram and Levenshtein similarities for the clean name, emphasizing both types of similarity measurements.\n# Usefulness: Helps in capturing both lexical (trigram) and semantic (Levenshtein) differences in names, which could be crucial for identifying duplicates.\ndf['comprehensive_name_similarity'] = (0.5 * df['clean_name_trigram_sim'] + 0.5 * df['clean_name_levenshtein_term'])\nend\n\npython\n# Feature: Geographical_Proximity_Sum\n# Feature description: Sum the absolute differences between geocode coordinates and leverage the result as an indication of spatial distance.\n# Usefulness: Aids in highlighting significant potential differences in geographical location, which is vital, especially when textual data aligns but places are far apart.\ndf['geographical_proximity_sum'] = df['geocode_coordinates_lat_diff'] + df['geocode_coordinates_long_diff']\nend\n\npython\n# Feature: Address_Text_Difference\n# Feature description: Combine address-related trigram and Levenshtein distances into one score.\n# Usefulness: Provides a holistic measure of address text differences, accounting for different types of text discrepancies that might suggest non-duplication.\ndf['address_text_difference'] = df['geocoderinputaddress_levenshtein_term'] + df['geocoderinputaddress_trigram_term']\nend\n\nNow, let's focus on dropping columns that are irrelevant:\n\npython\n# Explanation why the column geocodercountrynamecode_levenshtein_sim is dropped\ndf.drop(columns=['geocodercountrynamecode_levenshtein_sim'], inplace=True)\n# The column shows extremely low variance with most of its values around 1.0, suggesting it doesn't differentiate entities effectively.\nend\n\npython\n# Explanation why the column geocodercountrynamecode_trigram_sim is dropped\ndf.drop(columns=['geocodercountrynamecode_trigram_sim'], inplace=True)\n# This feature provides little value as its metrics are nearly uniform across the dataset, offering minimal utility for deduplication tasks.\nend\n\npython\n# Explanation why the column clean_name_intersect_min is dropped\ndf.drop(columns=['clean_name_intersect_min'], inplace=True)\n# The median value being 1.0 indicates a significant portion of full intersection, leading to low variability and limited utility for deduplication.\nend", "python\n# Name_Similarity_Overall\n# Feature description: Calculate the overall similarity for names combining Levenshtein, trigram, and equality measures.\n# Usefulness: Names are crucial identifiers for deduplication; combining multiple similarity measures offers a comprehensive view of name similarity.\ndf['name_similarity_overall'] = (df['clean_name_levenshtein_term'] + df['clean_name_trigram_term'] + df['clean_name_equality']) / 3\nend\n\npython\n# Address_Stability\n# Feature description: Calculate the standard deviation of the normalized differences between geocode components like coordinates and street numbers.\n# Usefulness: Lower variability suggests stable address fields, highlighting consistent information across locations, aiding deduplication by emphasizing stable indicators.\ndf['address_stability'] = df[['coordinates_lat_diff', 'coordinates_long_diff', 'street_number_diff']].std(axis=1)\nend\n\npython\n# Contact_Information_Consistency\n# Feature description: Calculate a consistency score for phone numbers using Levenshtein and trigram similarities.\n# Usefulness: Consistent contact numbers strongly indicate the same spot, making it a key feature in deduplication efforts.\ndf['contact_information_consistency'] = (df['phone_levenshtein'] + df['phone_trigram']) / 2\nend\n\npython\n# Explanation why the column geocodercountrynamecode_trigram_term is dropped\ndf.drop(columns=['geocodercountrynamecode_trigram_term'], inplace=True)\n# This column has extremely low variance with values exceptionally uniform (mostly 1.0), offering little differentiation for deduplication tasks.\nend\n\npython\n# Explanation why the column coordinates_lat_trigram is dropped\ndf.drop(columns=['coordinates_lat_trigram'], inplace=True)\n# This column shows minimal variability in scores, implying limited utility in distinguishing between potentially identical or distinct locations for deduplication.\nend\n\npython\n# Explanation why the column fax_equality is dropped\ndf.drop(columns=['fax_equality'], inplace=True)\n# The fax_equality column typically offers values that provide limited differentiation power in practical deduplication scenarios.\nend"]###,
complete the task without making the same mistakes as before. Be simple, direct, and intuitive.

Devise the best possible solution for the task:
The possible next three step:

Code formatting for each added column:
```python
# Feature name
# Feature description
# Usefulness: (Description why this adds useful real world knowledge according to dataset description and attributes.)
```end

Code formatting for dropping columns:
```python
# Explanation why the column XX is dropped
df.drop(columns=['XX'], inplace=True)
```end

Each codeblock ends with ```end and starts with "```python"
Codeblock:

2025-12-31 03:12:08,251 - INFO - HTTP Request: POST  "HTTP/1.1 200 OK"
2025-12-31 03:12:08,253 - INFO - LLM API call consumed 16305 tokens
2025-12-31 03:12:12,626 - INFO - HTTP Request: POST  "HTTP/1.1 200 OK"
2025-12-31 03:12:12,627 - INFO - LLM API call consumed 16238 tokens
2025-12-31 03:12:12,627 - INFO - Total tokens consumed in this batch: 135015
2025-12-31 03:12:12,627 - INFO - thoughts: ["Here is the solution for enhancing feature engineering in the deduplication process:\n\n```python\n# Combined Contact Similarity\n# Feature description: Calculate a combined similarity score for phone and fax using Levenshtein and trigram measures.\n# Usefulness: Contacts like phone and fax are critical for identifying duplicates, as similar contact details suggest the same entity.\ndf['combined_contact_similarity'] = (df['phone_levenshtein'] + df['phone_trigram'] + df['fax_levenshtein'] + df['fax_trigram']) / 4\n```end\n\n```python\n# Comprehensive Geocode Similarity\n# Feature description: Compute the mean similarity for longitude and latitude using Levenshtein and trigram measures.\n# Usefulness: This feature provides a precise indication of physical proximity, which is essential for assessing potential duplicates.\ndf['comprehensive_geocode_similarity'] = (df['geocode_coordinates_long_levenshtein'] + df['geocode_coordinates_long_trigram'] + df['geocode_coordinates_lat_levenshtein'] + df['geocode_coordinates_lat_trigram']) / 4\n```end\n\n```python\n# Address Consistency Score\n# Feature description: Calculate an overall consistency score by averaging equality metrics for key address components.\n# Usefulness: This provides a robust mechanism for evaluating consistency in address components, supporting deduplication decisions based on stable location details.\ndf['address_consistency_score'] = (df['street_number_equality'] + df['geocoderoutputaddress_equality'] + df['geocoderinputaddress_equality']) / 3\n```end\n\nDropping less useful columns:\n\n```python\n# Explanation why the column geocodercountrynamecode_intersect_min is dropped\ndf.drop(columns=['geocodercountrynamecode_intersect_min'], inplace=True)\n# The column shows extremely low variance with values around 1.0, indicating limited differentiation power for deduplication.\n```end\n\n```python\n# Explanation why the column geocodercountrynamecode_trigram_sim is dropped\ndf.drop(columns=['geocodercountrynamecode_trigram_sim'], inplace=True)\n# This feature provides little value as its metrics are nearly uniform across the dataset, offering minimal utility for deduplication tasks.\n```end\n\n```python\n# Explanation why the column geocodercountrynamecode_equality is dropped\ndf.drop(columns=['geocodercountrynamecode_equality'], inplace=True)\n# The column has high uniformity, with most values showing maximum equality, adding little to the deduplication process.\n```end", "```python\n# Feature: contact_information_similarity\n# Feature description: Calculate the mean similarity score for phone and fax numbers using Levenshtein and trigram measures.\n# Usefulness: Phone and fax are critical contact methods. Similar values can suggest the same entity, aiding in deduplication decisions.\ndf['contact_information_similarity'] = (df['V90'] + df['V91'] + df['V94'] + df['V95']) / 4\n```end\n\n```python\n# Feature: address_divergence_score\n# Feature description: Combine various address-related difference scores to indicate divergence in location attributes.\n# Usefulness: By summing discrepancies in street numbers and coordinates, this feature highlights geographical inconsistencies, aiding deduplication by identifying mismatched locations.\ndf['address_divergence_score'] = df['V97'] + df['V98'] + df['V113'] + df['V114']\n```end\n\n```python\n# Feature: normalized_text_discrepancy\n# Feature description: Compute a normalized score for discrepancies in text-based fields like street and geocoder address using Levenshtein and trigram metrics.\n# Usefulness: Offers a standardized view of text differences, capturing variations that might suggest non-matching entities despite similar identifiers.\ndf['normalized_text_discrepancy'] = ((df['V27'] + df['V29'] + df['V51'] + df['V53']) / 4)\n```end\n\n```python\n# Explanation why the column V33 is dropped\ndf.drop(columns=['V33'], inplace=True)\n# The 'website_intersect_min' column has extremely low standard deviation, indicating little variation and thus offering minimal differentiation in deduplication tasks.\n```end\n\n```python\n# Explanation why the column V105 is dropped\ndf.drop(columns=['V105'], inplace=True)\n# The 'geocode_coordinates_lat_diff' column shows values clustering around high similarity, suggesting it provides limited distinctiveness for deduplication.\n```end\n\n```python\n# Explanation why the column V84 is dropped\ndf.drop(columns=['V84'], inplace=True)\n# The 'geocodercountrynamecode_trigram_sim' column shows little variation and highly uniform values, implying limited utility for distinguishing entities.\n```end"]
2025-12-31 03:12:12,628 - INFO - ---evaluate thoughts---
2025-12-31 03:12:12,628 - INFO - LLM Output: Here is the solution for enhancing feature engineering in the deduplication process:

python
# Combined Contact Similarity
# Feature description: Calculate a combined similarity score for phone and fax using Levenshtein and trigram measures.
# Usefulness: Contacts like phone and fax are critical for identifying duplicates, as similar contact details suggest the same entity.
df['combined_contact_similarity'] = (df['phone_levenshtein'] + df['phone_trigram'] + df['fax_levenshtein'] + df['fax_trigram']) / 4
end

python
# Comprehensive Geocode Similarity
# Feature description: Compute the mean similarity for longitude and latitude using Levenshtein and trigram measures.
# Usefulness: This feature provides a precise indication of physical proximity, which is essential for assessing potential duplicates.
df['comprehensive_geocode_similarity'] = (df['geocode_coordinates_long_levenshtein'] + df['geocode_coordinates_long_trigram'] + df['geocode_coordinates_lat_levenshtein'] + df['geocode_coordinates_lat_trigram']) / 4
end

python
# Address Consistency Score
# Feature description: Calculate an overall consistency score by averaging equality metrics for key address components.
# Usefulness: This provides a robust mechanism for evaluating consistency in address components, supporting deduplication decisions based on stable location details.
df['address_consistency_score'] = (df['street_number_equality'] + df['geocoderoutputaddress_equality'] + df['geocoderinputaddress_equality']) / 3
end

Dropping less useful columns:

python
# Explanation why the column geocodercountrynamecode_intersect_min is dropped
df.drop(columns=['geocodercountrynamecode_intersect_min'], inplace=True)
# The column shows extremely low variance with values around 1.0, indicating limited differentiation power for deduplication.
end

python
# Explanation why the column geocodercountrynamecode_trigram_sim is dropped
df.drop(columns=['geocodercountrynamecode_trigram_sim'], inplace=True)
# This feature provides little value as its metrics are nearly uniform across the dataset, offering minimal utility for deduplication tasks.
end

python
# Explanation why the column geocodercountrynamecode_equality is dropped
df.drop(columns=['geocodercountrynamecode_equality'], inplace=True)
# The column has high uniformity, with most values showing maximum equality, adding little to the deduplication process.
end
2025-12-31 03:12:12,985 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 1 execution failed. Error: 'phone_levenshtein'
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_levenshtein'
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 3 execution failed. Error: 'street_number_equality'
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min'] not found in axis"
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 5 execution failed. Error: "['geocodercountrynamecode_trigram_sim'] not found in axis"
2025-12-31 03:12:12,986 - INFO - - Warning: Code block 6 execution failed. Error: "['geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:12:12,990 - INFO - Success Operators:
[]
2025-12-31 03:12:12,991 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:12:12,991 - INFO - - Warning: Code block 1 execution failed. Error: 'phone_levenshtein'
2025-12-31 03:12:12,991 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_levenshtein'
2025-12-31 03:12:12,991 - INFO - - Warning: Code block 3 execution failed. Error: 'street_number_equality'
2025-12-31 03:12:12,992 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min'] not found in axis"
2025-12-31 03:12:12,992 - INFO - - Warning: Code block 5 execution failed. Error: "['geocodercountrynamecode_trigram_sim'] not found in axis"
2025-12-31 03:12:12,992 - INFO - - Warning: Code block 6 execution failed. Error: "['geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:12:12,994 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 1 execution failed. Error: 'phone_levenshtein'
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_levenshtein'
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 3 execution failed. Error: 'street_number_equality'
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min'] not found in axis"
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 5 execution failed. Error: "['geocodercountrynamecode_trigram_sim'] not found in axis"
2025-12-31 03:12:12,994 - INFO - - Warning: Code block 6 execution failed. Error: "['geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:12:12,996 - INFO - Extracted Metadata: {'V1': 'clean_name_intersect_min', 'V2': 'clean_name_intersect_max', 'V3': 'clean_name_levenshtein_sim', 'V4': 'clean_name_trigram_sim', 'V5': 'clean_name_levenshtein_term', 'V6': 'clean_name_trigram_term', 'V7': 'clean_name_including', 'V8': 'clean_name_equality', 'V9': 'city_intersect_min', 'V10': 'city_intersect_max', 'V11': 'city_levenshtein_sim', 'V12': 'city_trigram_sim', 'V13': 'city_levenshtein_term', 'V14': 'city_trigram_term', 'V15': 'city_including', 'V16': 'city_equality', 'V17': 'zip_intersect_min', 'V18': 'zip_intersect_max', 'V19': 'zip_levenshtein_sim', 'V20': 'zip_trigram_sim', 'V21': 'zip_levenshtein_term', 'V22': 'zip_trigram_term', 'V23': 'zip_including', 'V24': 'zip_equality', 'V25': 'street_intersect_min', 'V26': 'street_intersect_max', 'V27': 'street_levenshtein_sim', 'V28': 'street_trigram_sim', 'V29': 'street_levenshtein_term', 'V30': 'street_trigram_term', 'V31': 'street_including', 'V32': 'street_equality', 'V33': 'website_intersect_min', 'V34': 'website_intersect_max', 'V35': 'website_levenshtein_sim', 'V36': 'website_trigram_sim', 'V37': 'website_levenshtein_term', 'V38': 'website_trigram_term', 'V39': 'website_including', 'V40': 'website_equality', 'V41': 'countryname_intersect_min', 'V42': 'countryname_intersect_max', 'V43': 'countryname_levenshtein_sim', 'V44': 'countryname_trigram_sim', 'V45': 'countryname_levenshtein_term', 'V46': 'countryname_trigram_term', 'V47': 'countryname_including', 'V48': 'countryname_equality', 'V49': 'geocoderlocalityname_intersect_min', 'V50': 'geocoderlocalityname_intersect_max', 'V51': 'geocoderlocalityname_levenshtein_sim', 'V52': 'geocoderlocalityname_trigram_sim', 'V53': 'geocoderlocalityname_levenshtein_term', 'V54': 'geocoderlocalityname_trigram_term', 'V55': 'geocoderlocalityname_including', 'V56': 'geocoderlocalityname_equality', 'V57': 'geocoderinputaddress_intersect_min', 'V58': 'geocoderinputaddress_intersect_max', 'V59': 'geocoderinputaddress_levenshtein_sim', 'V60': 'geocoderinputaddress_trigram_sim', 'V61': 'geocoderinputaddress_levenshtein_term', 'V62': 'geocoderinputaddress_trigram_term', 'V63': 'geocoderinputaddress_including', 'V64': 'geocoderinputaddress_equality', 'V65': 'geocoderoutputaddress_intersect_min', 'V66': 'geocoderoutputaddress_intersect_max', 'V67': 'geocoderoutputaddress_levenshtein_sim', 'V68': 'geocoderoutputaddress_trigram_sim', 'V69': 'geocoderoutputaddress_levenshtein_term', 'V70': 'geocoderoutputaddress_trigram_term', 'V71': 'geocoderoutputaddress_including', 'V72': 'geocoderoutputaddress_equality', 'V73': 'geocoderpostalcodenumber_intersect_min', 'V74': 'geocoderpostalcodenumber_intersect_max', 'V75': 'geocoderpostalcodenumber_levenshtein_sim', 'V76': 'geocoderpostalcodenumber_trigram_sim', 'V77': 'geocoderpostalcodenumber_levenshtein_term', 'V78': 'geocoderpostalcodenumber_trigram_term', 'V79': 'geocoderpostalcodenumber_including', 'V80': 'geocoderpostalcodenumber_equality', 'V81': 'geocodercountrynamecode_intersect_min', 'V82': 'geocodercountrynamecode_intersect_max', 'V83': 'geocodercountrynamecode_levenshtein_sim', 'V84': 'geocodercountrynamecode_trigram_sim', 'V85': 'geocodercountrynamecode_levenshtein_term', 'V86': 'geocodercountrynamecode_trigram_term', 'V87': 'geocodercountrynamecode_including', 'V88': 'geocodercountrynamecode_equality', 'V89': 'phone_diff', 'V90': 'phone_levenshtein', 'V91': 'phone_trigram', 'V92': 'phone_equality', 'V93': 'fax_diff', 'V94': 'fax_levenshtein', 'V95': 'fax_trigram', 'V96': 'fax_equality', 'V97': 'street_number_diff', 'V98': 'street_number_levenshtein', 'V99': 'street_number_trigram', 'V100': 'street_number_equality', 'V101': 'geocode_coordinates_long_diff', 'V102': 'geocode_coordinates_long_levenshtein', 'V103': 'geocode_coordinates_long_trigram', 'V104': 'geocode_coordinates_long_equality', 'V105': 'geocode_coordinates_lat_diff', 'V106': 'geocode_coordinates_lat_levenshtein', 'V107': 'geocode_coordinates_lat_trigram', 'V108': 'geocode_coordinates_lat_equality', 'V109': 'coordinates_long_diff', 'V110': 'coordinates_long_levenshtein', 'V111': 'coordinates_long_trigram', 'V112': 'coordinates_long_equality', 'V113': 'coordinates_lat_diff', 'V114': 'coordinates_lat_levenshtein', 'V115': 'coordinates_lat_trigram', 'V116': 'coordinates_lat_equality', 'V117': 'geocode_coordinates_diff', 'V118': 'coordinates_diff', 'combined_name_similarity': 'Feature description: Calculate the mean of Levenshtein and trigram similarities for names.', 'combined_address_similarity': 'Feature description: Calculate the mean similarity score for input and output addresses using Levenshtein and trigram measures.'}
