SpMax_L,J_Dz(e),nHM,F01[N-N],F04[C-N],NssssC,nCb-,C%,nCp,nO,F03[C-N],SdssC,HyWi_B(m),LOC,SM6_L,F03[C-O],Me,Mi,nN-N,nArNO2,nCRX3,SpPosA_B(p),nCIR,B01[C-Br],B03[C-Cl],N-073,SpMax_A,Psi_i_1d,B04[C-Br],SdO,TI2_L,nCrt,C-026,F02[C-N],nHDon,SpMax_B(m),Psi_i_A,nN,SM6_B(m),nArCOOR,nX,target
5.236,3.8422,0.0,0.0,0.0,1.0,0.0,25.0,4.0,3.0,0.0,0.0,2.906,1.406,9.967,9.0,1.014,1.156,0.0,0.0,0.0,1.063,0.0,0.0,0.0,0.0,2.189,-0.08,0.0,0.0,1.309,0.0,0.0,0.0,3.0,3.306,3.219,0.0,7.385,0.0,0.0,0
3.902,2.7284,0.0,0.0,1.0,0.0,0.0,33.3,1.0,0.0,1.0,0.0,3.092,2.322,8.881,0.0,0.969,1.141,0.0,0.0,0.0,1.233,0.0,0.0,0.0,0.0,1.919,-0.022,0.0,0.0,4.086,0.0,0.0,1.0,0.0,3.24,2.1,1.0,7.617,0.0,0.0,1
4.607,3.1116,0.0,0.0,0.0,0.0,2.0,46.7,0.0,2.0,0.0,0.0,3.151,1.187,9.631,4.0,1.02,1.111,0.0,0.0,0.0,1.253,1.0,0.0,0.0,0.0,2.194,-0.026,0.0,10.036,1.544,0.0,1.0,0.0,1.0,3.662,2.926,0.0,8.143,0.0,0.0,1
5.303,4.1328,0.0,0.0,0.0,1.0,0.0,23.8,4.0,4.0,0.0,0.0,3.037,1.392,10.053,12.0,1.029,1.159,0.0,0.0,0.0,1.044,0.0,0.0,0.0,0.0,2.236,0.047,0.0,0.0,1.164,0.0,0.0,0.0,4.0,3.331,3.472,0.0,7.491,0.0,0.0,0
4.807,3.2147,0.0,0.0,2.0,0.0,3.0,40.0,2.0,0.0,3.0,0.0,3.087,0.881,9.833,0.0,0.976,1.129,0.0,0.0,0.0,1.288,1.0,0.0,0.0,0.0,2.246,-0.024,0.0,0.0,1.06,0.0,1.0,2.0,2.0,3.704,2.111,1.0,8.099,0.0,0.0,0
4.303,2.9763,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,-0.546,2.745,0.862,9.067,2.0,1.075,1.146,0.0,0.0,0.0,1.101,1.0,0.0,0.0,0.0,2.115,0.153,0.0,9.799,0.956,0.0,0.0,0.0,0.0,3.464,3.111,0.0,7.565,0.0,0.0,1
4.596,3.0777,0.0,0.0,0.0,0.0,2.0,44.4,2.0,0.0,0.0,0.0,2.97,0.875,9.54,0.0,0.968,1.115,0.0,0.0,0.0,1.328,1.0,0.0,0.0,0.0,2.175,0.041,0.0,0.0,1.069,0.0,0.0,0.0,0.0,3.626,1.917,0.0,7.939,0.0,0.0,1
5.219,2.2204,0.0,0.0,0.0,1.0,0.0,39.6,5.0,3.0,0.0,2.753,3.964,1.362,11.07,11.0,0.989,1.126,0.0,0.0,0.0,1.257,2.0,0.0,0.0,0.0,2.616,0.0,0.0,24.463,4.097,2.0,0.0,0.0,0.0,3.791,2.322,0.0,9.014,0.0,0.0,0
5.461,2.7306,0.0,0.0,7.0,2.0,0.0,29.4,4.0,0.0,5.0,0.0,3.271,1.124,10.724,0.0,0.972,1.151,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,2.412,0.003,0.0,0.0,1.306,0.0,0.0,3.0,4.0,3.487,1.986,2.0,7.935,0.0,0.0,0
4.807,3.3045,2.0,0.0,0.0,0.0,3.0,46.7,1.0,0.0,0.0,0.0,3.444,0.881,9.833,0.0,1.012,1.103,0.0,0.0,0.0,1.366,1.0,0.0,1.0,0.0,2.246,-0.025,0.0,0.0,1.06,0.0,2.0,0.0,0.0,4.005,2.358,0.0,8.857,0.0,2.0,0
4.935,3.5332,3.0,0.0,0.0,0.0,4.0,46.2,0.0,1.0,0.0,0.0,3.66,0.861,10.06,2.0,1.073,1.099,0.0,0.0,0.0,1.333,1.0,0.0,1.0,0.0,2.303,0.015,0.0,0.0,1.047,0.0,4.0,0.0,1.0,4.119,2.9,0.0,9.154,0.0,3.0,0
5.089,1.8308,0.0,0.0,0.0,0.0,2.0,40.0,0.0,4.0,0.0,-0.809,4.049,0.49,10.803,14.0,0.996,1.125,0.0,0.0,0.0,1.213,3.0,0.0,0.0,0.0,2.373,0.0,0.0,25.001,4.39,0.0,0.0,0.0,0.0,3.8,2.222,0.0,8.91,2.0,0.0,1
5.175,3.753,0.0,0.0,0.0,1.0,0.0,34.5,3.0,1.0,0.0,1.296,3.211,1.859,10.165,2.0,0.975,1.136,0.0,0.0,0.0,1.224,0.0,0.0,0.0,0.0,2.175,0.013,0.0,0.0,3.341,0.0,0.0,0.0,1.0,3.401,2.265,0.0,7.963,0.0,0.0,1
4.562,3.1971,1.0,0.0,0.0,0.0,2.0,46.2,0.0,1.0,0.0,0.0,3.214,0.875,9.54,2.0,1.023,1.108,0.0,0.0,0.0,1.291,1.0,0.0,1.0,0.0,2.17,0.046,0.0,0.0,1.14,0.0,2.0,0.0,1.0,3.872,2.681,0.0,8.473,0.0,1.0,0
5.311,4.467,1.0,0.0,2.0,0.0,0.0,24.4,0.0,3.0,11.0,0.953,3.766,2.1,10.646,9.0,0.993,1.152,0.0,0.0,0.0,1.239,0.0,0.0,0.0,0.0,2.267,0.0,0.0,0.0,4.692,0.0,0.0,1.0,0.0,4.029,2.131,3.0,8.883,0.0,0.0,0
5.31,3.4619,1.0,0.0,0.0,0.0,1.0,37.5,0.0,3.0,0.0,0.0,3.425,1.185,10.25,6.0,1.044,1.112,0.0,0.0,0.0,1.246,1.0,0.0,0.0,0.0,2.288,0.015,0.0,20.777,1.726,0.0,1.0,0.0,1.0,4.734,3.258,0.0,9.474,0.0,0.0,1
5.006,3.7801,1.0,0.0,2.0,0.0,3.0,37.5,0.0,4.0,4.0,0.0,3.703,1.23,10.309,8.0,1.108,1.137,0.0,2.0,0.0,1.231,1.0,0.0,1.0,0.0,2.338,-0.003,0.0,41.044,1.873,0.0,3.0,4.0,0.0,4.032,3.624,2.0,9.141,0.0,1.0,0
4.77,3.3176,0.0,0.0,1.0,0.0,2.0,41.2,1.0,2.0,2.0,0.0,3.278,1.185,9.882,4.0,1.024,1.127,0.0,1.0,0.0,1.253,1.0,0.0,0.0,0.0,2.236,0.015,0.0,20.236,1.74,0.0,1.0,2.0,0.0,3.83,2.933,1.0,8.497,0.0,0.0,0
5.003,2.6389,1.0,1.0,12.0,0.0,6.0,37.1,3.0,7.0,15.0,-1.11,4.549,1.969,11.22,8.0,1.03,1.137,0.0,1.0,0.0,1.218,2.0,0.0,1.0,0.0,2.38,0.0,0.0,56.27,4.828,0.0,6.0,15.0,1.0,3.992,2.753,5.0,9.692,0.0,1.0,0
5.262,4.2718,2.0,0.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,0.0,3.317,0.863,10.026,0.0,1.23,1.269,0.0,0.0,1.0,1.042,0.0,0.0,0.0,0.0,2.175,0.172,0.0,0.0,1.435,0.0,0.0,0.0,0.0,3.997,4.972,0.0,8.663,0.0,5.0,0
4.0,2.2975,0.0,0.0,0.0,0.0,0.0,26.7,0.0,1.0,0.0,0.0,2.626,0.0,8.623,0.0,0.998,1.158,0.0,0.0,0.0,1.095,1.0,0.0,0.0,0.0,2.0,0.128,0.0,0.0,0.667,0.0,0.0,2.0,1.0,3.093,2.0,1.0,6.951,0.0,0.0,0
5.018,2.6755,0.0,0.0,0.0,0.0,4.0,50.0,0.0,4.0,0.0,-1.992,3.746,1.125,10.568,8.0,1.035,1.104,0.0,0.0,0.0,1.254,3.0,0.0,0.0,0.0,2.396,0.0,0.0,21.451,2.158,0.0,0.0,0.0,2.0,3.919,3.0,0.0,8.915,0.0,0.0,0
5.003,2.9434,0.0,0.0,3.0,0.0,3.0,50.0,0.0,0.0,3.0,0.0,3.347,0.629,10.084,0.0,0.982,1.108,0.0,0.0,0.0,1.321,3.0,0.0,0.0,0.0,2.351,0.004,0.0,0.0,1.075,0.0,1.0,2.0,2.0,3.876,2.091,1.0,8.48,0.0,0.0,0
4.303,3.1827,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,2.0,0.0,2.996,1.837,9.389,0.0,0.998,1.159,0.0,0.0,0.0,1.112,0.0,0.0,0.0,0.0,2.0,0.044,0.0,0.0,3.193,0.0,0.0,2.0,3.0,3.139,2.685,1.0,7.43,0.0,0.0,1
5.119,2.5804,0.0,0.0,0.0,0.0,4.0,54.5,0.0,0.0,0.0,0.0,3.434,0.0,10.355,0.0,0.974,1.094,0.0,0.0,0.0,1.369,7.0,0.0,0.0,0.0,2.471,0.001,0.0,0.0,0.751,0.0,0.0,0.0,0.0,3.941,1.806,0.0,8.592,0.0,0.0,0
4.562,1.9651,0.0,0.0,0.0,0.0,2.0,48.3,0.0,1.0,0.0,0.0,3.609,0.0,10.054,4.0,0.983,1.107,0.0,0.0,0.0,1.296,2.0,0.0,0.0,0.0,2.194,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,3.587,1.989,0.0,8.536,0.0,0.0,0
4.607,3.1199,0.0,0.0,1.0,0.0,2.0,38.9,0.0,1.0,2.0,0.0,3.105,1.187,9.631,2.0,0.998,1.132,0.0,0.0,0.0,1.227,1.0,0.0,0.0,0.0,2.194,-0.025,0.0,0.0,1.544,0.0,2.0,2.0,2.0,3.643,2.315,1.0,8.042,0.0,0.0,1
4.303,3.6845,1.0,0.0,0.0,0.0,0.0,15.4,0.0,3.0,0.0,0.0,2.917,1.459,8.815,4.0,1.038,1.155,0.0,0.0,0.0,1.172,0.0,0.0,0.0,0.0,1.932,-0.264,0.0,9.921,1.745,0.0,0.0,0.0,0.0,4.19,3.154,0.0,8.634,0.0,0.0,0
3.0,1.8227,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.883,0.918,6.594,0.0,0.975,1.174,0.0,0.0,0.0,1.126,0.0,0.0,0.0,0.0,1.414,0.764,0.0,0.0,1.333,0.0,0.0,0.0,1.0,2.642,2.167,1.0,5.834,0.0,0.0,1
5.076,3.5506,0.0,0.0,1.0,0.0,0.0,38.1,2.0,3.0,2.0,0.0,3.418,1.258,10.189,7.0,1.029,1.133,0.0,0.0,0.0,1.204,1.0,0.0,0.0,0.0,2.352,0.004,0.0,10.46,1.244,0.0,1.0,3.0,2.0,3.821,3.014,1.0,8.441,0.0,0.0,1
4.523,3.4355,0.0,0.0,0.0,0.0,0.0,28.6,4.0,0.0,2.0,0.0,2.939,1.837,9.454,0.0,0.966,1.151,0.0,0.0,0.0,1.173,0.0,0.0,0.0,0.0,2.074,0.038,0.0,0.0,2.57,0.0,0.0,4.0,1.0,3.177,1.796,1.0,7.316,0.0,0.0,0
5.019,3.2862,1.0,0.0,3.0,0.0,4.0,37.5,1.0,4.0,3.0,-0.627,3.891,1.886,10.548,7.0,1.029,1.131,0.0,0.0,0.0,1.23,1.0,0.0,1.0,0.0,2.366,0.0,0.0,22.352,3.188,0.0,4.0,3.0,1.0,3.96,2.728,1.0,9.042,0.0,1.0,0
4.499,3.1749,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,4.0,0.0,3.059,1.125,9.311,0.0,1.007,1.118,0.0,0.0,0.0,1.315,1.0,0.0,0.0,0.0,2.136,0.047,0.0,0.0,1.481,0.0,0.0,3.0,0.0,3.653,2.646,2.0,8.126,0.0,0.0,0
4.928,1.7361,0.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,3.753,0.0,10.506,0.0,0.968,1.114,0.0,0.0,0.0,1.29,3.0,0.0,0.0,0.0,2.348,0.0,0.0,0.0,3.091,2.0,0.0,0.0,0.0,3.685,1.722,0.0,8.6,0.0,0.0,0
5.074,3.092,0.0,0.0,0.0,0.0,2.0,38.1,4.0,4.0,0.0,-0.98,3.869,2.066,10.59,14.0,1.001,1.129,0.0,0.0,0.0,1.215,1.0,0.0,0.0,0.0,2.354,0.0,0.0,23.965,3.873,0.0,0.0,0.0,0.0,3.795,2.467,0.0,8.789,2.0,0.0,1
5.047,2.7377,0.0,0.0,0.0,0.0,3.0,50.0,0.0,5.0,0.0,-2.685,3.634,1.06,10.531,12.0,1.078,1.104,0.0,0.0,0.0,1.211,3.0,0.0,0.0,0.0,2.454,-0.001,0.0,32.533,1.75,0.0,0.0,0.0,1.0,3.906,3.321,0.0,8.796,2.0,0.0,1
5.333,4.0653,1.0,0.0,0.0,0.0,0.0,30.2,4.0,0.0,0.0,0.0,4.471,2.205,10.331,0.0,0.957,1.134,0.0,0.0,0.0,1.366,0.0,0.0,0.0,0.0,2.303,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,10.319,1.554,0.0,14.005,0.0,0.0,0
3.732,2.4553,2.0,0.0,0.0,0.0,0.0,28.6,2.0,0.0,0.0,0.0,3.09,1.585,8.16,0.0,1.005,1.14,0.0,0.0,0.0,1.258,0.0,0.0,1.0,0.0,1.802,-0.211,0.0,0.0,2.488,0.0,0.0,0.0,0.0,3.578,2.37,0.0,8.315,0.0,2.0,0
5.318,2.6699,2.0,0.0,0.0,0.0,2.0,36.4,0.0,3.0,0.0,0.0,3.7,0.985,10.545,9.0,1.02,1.107,0.0,0.0,0.0,1.317,3.0,0.0,0.0,0.0,2.402,0.001,0.0,0.0,1.511,0.0,1.0,0.0,0.0,4.706,2.293,0.0,9.538,0.0,0.0,0
4.724,1.7824,0.0,0.0,0.0,0.0,0.0,34.9,1.0,3.0,0.0,-0.779,4.016,3.711,10.425,6.0,0.98,1.135,0.0,0.0,0.0,1.212,1.0,0.0,0.0,0.0,2.31,0.0,0.0,22.241,9.474,1.0,0.0,0.0,0.0,3.637,2.087,0.0,8.645,0.0,0.0,0
4.499,2.3714,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.924,1.125,9.311,0.0,0.965,1.125,0.0,0.0,0.0,1.266,1.0,0.0,0.0,0.0,2.136,0.039,0.0,0.0,1.481,1.0,0.0,0.0,0.0,3.304,1.854,0.0,7.542,0.0,0.0,0
5.511,1.5321,0.0,0.0,2.0,2.0,6.0,48.4,4.0,0.0,4.0,0.0,4.328,0.541,11.432,0.0,0.973,1.108,0.0,0.0,0.0,1.315,4.0,0.0,0.0,1.0,2.431,0.0,0.0,0.0,5.586,0.0,2.0,4.0,1.0,3.805,1.903,1.0,9.379,0.0,0.0,0
5.437,2.538,5.0,0.0,0.0,1.0,4.0,50.0,1.0,0.0,0.0,0.0,4.239,0.954,10.89,0.0,1.029,1.094,0.0,0.0,1.0,1.375,2.0,0.0,1.0,0.0,2.424,0.0,0.0,0.0,2.444,0.0,2.0,0.0,0.0,4.252,2.411,0.0,9.708,0.0,5.0,0
4.562,3.1297,0.0,0.0,2.0,0.0,2.0,37.5,0.0,0.0,4.0,0.0,2.997,0.875,9.54,0.0,0.991,1.14,0.0,0.0,0.0,1.242,1.0,0.0,0.0,0.0,2.17,0.045,0.0,0.0,1.14,0.0,2.0,4.0,4.0,3.633,2.417,2.0,7.969,0.0,0.0,0
5.646,4.8079,2.0,0.0,0.0,2.0,0.0,25.0,2.0,0.0,0.0,0.0,4.249,0.811,10.505,0.0,1.27,1.286,0.0,0.0,2.0,1.138,0.0,1.0,0.0,0.0,2.303,-0.098,0.0,0.0,1.411,0.0,0.0,0.0,0.0,6.925,5.0,0.0,12.274,0.0,6.0,0
4.965,3.6023,0.0,0.0,2.0,0.0,3.0,38.9,1.0,3.0,2.0,0.0,3.375,1.16,10.099,6.0,1.041,1.132,0.0,1.0,0.0,1.218,1.0,0.0,0.0,0.0,2.305,-0.008,0.0,20.439,1.553,0.0,2.0,2.0,1.0,3.882,3.182,1.0,8.601,0.0,0.0,0
4.236,2.9854,0.0,0.0,0.0,0.0,0.0,32.1,2.0,2.0,0.0,-0.654,3.751,3.122,10.004,2.0,0.974,1.141,0.0,0.0,0.0,1.193,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.334,8.008,0.0,0.0,0.0,1.0,3.329,2.05,0.0,8.216,0.0,0.0,1
4.517,2.7655,0.0,0.0,1.0,0.0,1.0,40.0,1.0,0.0,2.0,0.0,3.073,1.409,9.391,0.0,0.976,1.129,0.0,0.0,0.0,1.264,1.0,0.0,0.0,0.0,2.149,-0.024,0.0,0.0,2.036,0.0,1.0,3.0,1.0,3.562,1.963,1.0,7.899,0.0,0.0,0
5.098,3.8431,1.0,0.0,0.0,0.0,0.0,17.6,0.0,3.0,0.0,0.0,3.176,1.5,9.872,3.0,1.041,1.159,0.0,0.0,0.0,1.131,0.0,0.0,0.0,0.0,2.112,-0.085,0.0,19.811,2.472,0.0,0.0,1.0,2.0,4.692,3.552,1.0,9.315,0.0,0.0,1
4.214,3.3939,0.0,0.0,0.0,0.0,0.0,28.6,2.0,2.0,0.0,-0.211,2.662,1.459,8.755,1.0,1.014,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,1.902,-0.249,0.0,9.822,2.052,0.0,0.0,0.0,0.0,3.344,2.944,0.0,7.382,0.0,0.0,1
4.953,3.6002,0.0,0.0,2.0,0.0,2.0,38.9,0.0,3.0,2.0,0.0,3.37,1.273,9.975,6.0,1.041,1.132,0.0,1.0,0.0,1.21,1.0,0.0,0.0,0.0,2.288,-0.008,0.0,20.612,1.602,0.0,2.0,2.0,0.0,3.861,2.985,1.0,8.551,0.0,0.0,0
5.262,4.5221,1.0,0.0,0.0,0.0,0.0,28.3,3.0,4.0,0.0,0.0,3.856,2.733,10.387,12.0,0.987,1.144,0.0,0.0,0.0,1.187,0.0,0.0,0.0,0.0,2.257,0.0,0.0,12.436,3.441,0.0,0.0,0.0,0.0,4.415,2.115,0.0,9.152,0.0,0.0,0
4.233,3.4039,0.0,0.0,0.0,0.0,0.0,27.8,1.0,3.0,0.0,-0.262,2.938,1.906,9.011,1.0,1.022,1.15,0.0,0.0,0.0,1.119,0.0,0.0,0.0,0.0,1.95,-0.087,0.0,10.041,2.999,0.0,0.0,0.0,0.0,3.349,2.833,0.0,7.61,0.0,0.0,1
4.362,3.6459,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,1.0,-0.449,2.997,1.906,9.059,3.0,1.027,1.144,0.0,0.0,0.0,1.205,0.0,0.0,0.0,0.0,2.0,-0.089,0.0,10.198,2.524,0.0,0.0,1.0,0.0,3.441,3.208,1.0,7.868,0.0,0.0,1
4.607,3.1517,0.0,0.0,0.0,0.0,2.0,41.2,0.0,2.0,0.0,0.0,3.118,1.187,9.631,4.0,1.011,1.122,0.0,0.0,0.0,1.214,1.0,0.0,0.0,0.0,2.194,-0.026,0.0,0.0,1.544,0.0,2.0,0.0,1.0,3.649,2.537,0.0,8.058,0.0,0.0,1
4.88,2.4237,2.0,0.0,0.0,0.0,4.0,54.5,0.0,0.0,0.0,0.0,4.426,0.673,10.289,0.0,0.994,1.08,0.0,0.0,0.0,1.425,2.0,1.0,0.0,0.0,2.316,-0.001,1.0,0.0,2.38,0.0,2.0,0.0,0.0,6.881,2.012,0.0,12.284,0.0,2.0,0
4.732,2.8489,3.0,0.0,0.0,0.0,1.0,42.9,0.0,0.0,0.0,0.0,3.549,1.187,9.642,0.0,1.011,1.091,0.0,0.0,0.0,1.421,1.0,0.0,1.0,0.0,2.194,-0.024,0.0,0.0,1.659,0.0,1.0,0.0,0.0,4.523,2.329,0.0,9.314,0.0,2.0,0
4.828,3.3386,0.0,0.0,0.0,0.0,2.0,40.0,0.0,2.0,0.0,0.0,3.203,1.261,9.749,4.0,1.004,1.125,0.0,0.0,0.0,1.219,1.0,0.0,0.0,0.0,2.247,0.014,0.0,0.0,1.436,0.0,2.0,0.0,0.0,3.677,2.233,0.0,8.114,0.0,0.0,1
4.17,3.5122,0.0,0.0,0.0,0.0,0.0,33.3,0.0,2.0,0.0,-0.981,2.57,0.971,8.597,2.0,1.047,1.139,0.0,0.0,0.0,1.147,0.0,0.0,0.0,0.0,1.848,0.444,0.0,9.25,1.542,0.0,0.0,0.0,1.0,3.396,3.933,0.0,7.436,0.0,0.0,1
3.966,2.856,0.0,0.0,0.0,0.0,0.0,31.4,2.0,1.0,0.0,0.0,3.553,3.146,9.522,1.0,0.968,1.143,0.0,0.0,0.0,1.187,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,6.909,0.0,0.0,0.0,1.0,2.988,1.794,0.0,7.753,0.0,0.0,1
4.644,3.7043,0.0,0.0,0.0,0.0,0.0,33.3,2.0,2.0,0.0,0.185,3.146,1.922,9.536,6.0,0.993,1.139,0.0,0.0,0.0,1.197,0.0,0.0,0.0,0.0,2.089,-0.025,0.0,10.696,3.237,0.0,0.0,0.0,0.0,3.525,2.533,0.0,7.913,0.0,0.0,1
4.17,3.4143,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,1.0,-0.481,2.548,0.971,8.597,1.0,1.02,1.154,0.0,0.0,0.0,1.174,0.0,0.0,0.0,0.0,1.848,0.425,0.0,9.472,1.542,0.0,0.0,1.0,2.0,3.379,3.533,1.0,7.404,0.0,0.0,1
3.732,2.477,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,0.0,2.597,1.585,8.16,2.0,1.005,1.156,0.0,0.0,0.0,1.069,0.0,0.0,0.0,0.0,1.802,-0.229,0.0,0.0,2.488,0.0,0.0,0.0,2.0,2.897,3.0,0.0,6.732,0.0,0.0,1
5.387,2.1249,5.0,0.0,7.0,0.0,9.0,44.2,0.0,5.0,6.0,-0.656,4.622,0.824,11.344,12.0,1.056,1.108,0.0,0.0,0.0,1.296,3.0,0.0,1.0,0.0,2.42,0.0,0.0,35.742,5.31,0.0,9.0,4.0,3.0,4.741,2.823,2.0,10.284,0.0,4.0,0
4.517,2.6642,0.0,0.0,0.0,0.0,1.0,42.1,1.0,1.0,0.0,0.0,3.086,1.409,9.391,1.0,0.987,1.12,0.0,0.0,0.0,1.256,1.0,0.0,0.0,0.0,2.149,-0.024,0.0,0.0,2.036,0.0,0.0,0.0,1.0,3.553,2.296,0.0,7.898,0.0,0.0,1
4.807,3.3439,2.0,0.0,0.0,0.0,3.0,46.2,0.0,1.0,0.0,0.0,4.264,0.881,9.833,2.0,1.034,1.088,0.0,0.0,0.0,1.415,1.0,1.0,0.0,0.0,2.246,-0.025,1.0,0.0,1.06,0.0,3.0,0.0,1.0,6.892,2.5,0.0,12.274,0.0,2.0,0
3.414,2.4441,1.0,0.0,0.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,2.631,1.0,7.408,0.0,0.997,1.132,0.0,0.0,0.0,1.291,0.0,0.0,1.0,0.0,1.618,-0.575,0.0,0.0,1.707,0.0,0.0,0.0,0.0,3.567,2.653,0.0,7.775,0.0,1.0,1
4.499,2.9058,0.0,0.0,0.0,0.0,1.0,43.8,1.0,1.0,0.0,0.0,2.99,1.125,9.311,2.0,0.991,1.117,0.0,0.0,0.0,1.243,1.0,0.0,0.0,0.0,2.136,0.044,0.0,0.0,1.481,0.0,0.0,0.0,1.0,3.556,2.396,0.0,7.845,0.0,0.0,1
5.045,2.1704,0.0,0.0,4.0,0.0,4.0,53.3,0.0,0.0,5.0,0.0,3.772,0.0,10.481,0.0,0.98,1.1,0.0,0.0,0.0,1.338,4.0,0.0,0.0,1.0,2.385,0.0,0.0,0.0,2.901,0.0,2.0,4.0,1.0,3.886,1.951,1.0,8.877,0.0,0.0,0
4.499,2.9639,0.0,0.0,1.0,0.0,1.0,41.2,0.0,0.0,2.0,0.0,2.976,1.125,9.311,0.0,0.979,1.127,0.0,0.0,0.0,1.266,1.0,0.0,0.0,0.0,2.136,0.043,0.0,0.0,1.481,0.0,1.0,2.0,1.0,3.561,2.021,1.0,7.846,0.0,0.0,0
5.27,5.1487,7.0,0.0,0.0,0.0,0.0,25.7,3.0,4.0,0.0,0.0,5.27,2.388,10.649,12.0,1.039,1.119,0.0,0.0,0.0,1.379,0.0,1.0,0.0,0.0,2.284,0.0,0.0,12.499,3.036,0.0,0.0,0.0,0.0,6.912,2.39,0.0,13.367,0.0,6.0,0
3.0,1.925,0.0,1.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,1.922,0.918,6.594,0.0,0.997,1.203,1.0,0.0,0.0,1.033,0.0,0.0,0.0,0.0,1.414,0.852,0.0,0.0,1.333,0.0,0.0,1.0,3.0,2.684,2.833,2.0,5.93,0.0,0.0,0
2.0,1.1521,0.0,0.0,0.0,0.0,0.0,16.7,1.0,1.0,0.0,0.0,1.549,0.0,4.174,0.0,1.016,1.173,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.0,-1.099,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.279,4.0,0.0,4.948,0.0,0.0,1
3.802,2.8705,2.0,0.0,0.0,0.0,0.0,26.7,2.0,1.0,0.0,0.0,3.2,1.95,8.394,0.0,1.026,1.145,0.0,0.0,0.0,1.197,0.0,0.0,0.0,0.0,1.848,0.139,0.0,0.0,2.885,0.0,0.0,0.0,0.0,3.57,2.532,0.0,8.378,0.0,2.0,0
5.068,3.8515,0.0,0.0,3.0,0.0,3.0,36.8,1.0,4.0,4.0,0.0,3.576,1.23,10.309,8.0,1.067,1.14,0.0,2.0,0.0,1.216,1.0,0.0,0.0,0.0,2.351,-0.002,0.0,41.436,1.581,0.0,2.0,4.0,0.0,3.962,3.462,2.0,8.914,0.0,0.0,0
5.459,3.6981,0.0,0.0,0.0,2.0,4.0,37.5,6.0,3.0,0.0,-1.093,3.762,1.162,11.1,8.0,0.993,1.13,0.0,0.0,0.0,1.233,1.0,0.0,0.0,0.0,2.467,0.0,0.0,11.22,1.737,0.0,1.0,0.0,2.0,3.883,2.546,0.0,8.814,0.0,0.0,0
4.675,2.2988,0.0,0.0,2.0,0.0,2.0,50.0,0.0,0.0,4.0,0.0,3.486,0.0,9.971,0.0,0.98,1.107,0.0,0.0,0.0,1.315,2.0,0.0,0.0,1.0,2.236,0.001,0.0,0.0,2.829,0.0,2.0,4.0,1.0,3.648,1.987,1.0,8.469,0.0,0.0,0
4.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.72,0.0,8.623,0.0,0.971,1.104,0.0,0.0,0.0,1.316,1.0,0.0,0.0,0.0,2.0,0.13,0.0,0.0,0.667,0.0,0.0,0.0,0.0,3.452,2.0,0.0,7.573,0.0,0.0,1
4.923,3.3133,0.0,0.0,0.0,0.0,2.0,43.8,0.0,3.0,0.0,-1.113,3.261,1.185,9.911,7.0,1.04,1.117,0.0,0.0,0.0,1.207,1.0,0.0,0.0,0.0,2.267,0.015,0.0,10.262,1.563,0.0,1.0,0.0,2.0,3.741,3.2,0.0,8.303,0.0,0.0,1
5.072,3.2754,0.0,0.0,0.0,0.0,2.0,40.0,2.0,4.0,0.0,-1.016,3.678,1.875,10.32,10.0,1.016,1.125,0.0,0.0,0.0,1.21,1.0,0.0,0.0,0.0,2.349,0.0,0.0,23.088,2.707,0.0,0.0,0.0,0.0,3.793,2.667,0.0,8.642,2.0,0.0,1
5.062,4.0287,0.0,0.0,0.0,0.0,0.0,26.3,0.0,6.0,27.0,0.0,4.146,1.975,10.792,12.0,1.021,1.162,0.0,0.0,0.0,1.137,1.0,0.0,0.0,0.0,2.404,0.0,0.0,0.0,2.398,0.0,0.0,0.0,0.0,3.83,2.296,6.0,8.939,0.0,0.0,0
4.842,3.1241,0.0,0.0,0.0,0.0,2.0,44.4,0.0,4.0,0.0,-2.126,3.451,1.258,10.136,8.0,1.053,1.116,0.0,0.0,0.0,1.194,1.0,0.0,0.0,0.0,2.278,0.005,0.0,20.669,2.113,0.0,0.0,0.0,2.0,3.753,3.389,0.0,8.529,0.0,0.0,1
